Ngram,Count,Katz_Prob
"అవసరం లేదు . ఈయన",1,0.02631578947368421
"లేదు . ఈయన తనకంటూ",1,0.5
". ఈయన తనకంటూ స్పెషల్",1,0.5
"ఈయన తనకంటూ స్పెషల్ ఇమేజ్",1,0.5
"తనకంటూ స్పెషల్ ఇమేజ్ సంపాదించుకున్నాడు",1,0.5
"స్పెషల్ ఇమేజ్ సంపాదించుకున్నాడు .",1,0.5
"ఇమేజ్ సంపాదించుకున్నాడు . దాంతో",1,0.5
"సంపాదించుకున్నాడు . దాంతో పాటు",1,0.5
". దాంతో పాటు సినిమాలు",1,0.5
"దాంతో పాటు సినిమాలు కూడా",1,0.5
"పాటు సినిమాలు కూడా చేసాడు",1,0.5
"సినిమాలు కూడా చేసాడు .",1,0.5
"కూడా చేసాడు . అయితే",1,0.5
"చేసాడు . అయితే హీరోగా",1,0.5
". అయితే హీరోగా మాత్రం",1,0.5
"అయితే హీరోగా మాత్రం సక్సెస్",1,0.5
"హీరోగా మాత్రం సక్సెస్ కాలేదు",1,0.5
"మాత్రం సక్సెస్ కాలేదు రవి",1,0.5
"సక్సెస్ కాలేదు రవి .",1,0.5
"కాలేదు రవి . దాంతో",1,0.5
"రవి . దాంతో ఇప్పుడు",1,0.5
". దాంతో ఇప్పుడు ప్రైవేట్",1,0.08333333333333333
"దాంతో ఇప్పుడు ప్రైవేట్ ఆల్బమ్స్",1,0.5
"ఇప్పుడు ప్రైవేట్ ఆల్బమ్స్ చేస్తున్నాడు",1,0.5
"ప్రైవేట్ ఆల్బమ్స్ చేస్తున్నాడు యాంకర్",1,0.5
"ఆల్బమ్స్ చేస్తున్నాడు యాంకర్ రవి",1,0.5
"చేస్తున్నాడు యాంకర్ రవి .",1,0.5
"యాంకర్ రవి . ఇందులో",1,0.25
"రవి . ఇందులో భాగంగానే",1,0.5
". ఇందులో భాగంగానే ఈయన",1,0.25
"ఇందులో భాగంగానే ఈయన ఓ",1,0.5
"భాగంగానే ఈయన ఓ పాట",1,0.5
"ఈయన ఓ పాట విడుదల",1,0.5
"ఓ పాట విడుదల చేసాడు",1,0.5
"పాట విడుదల చేసాడు .",1,0.5
"విడుదల చేసాడు . చాలా",1,0.5
"చేసాడు . చాలా రోజుల",1,0.5
". చాలా రోజుల నుంచి",1,0.16666666666666666
"చాలా రోజుల నుంచి ఆయన",1,0.5
"రోజుల నుంచి ఆయన పాటకు",1,0.5
"నుంచి ఆయన పాటకు ప్రమోషన్స్",1,0.5
"ఆయన పాటకు ప్రమోషన్స్ చేస్తున్నారు",1,0.5
"పాటకు ప్రమోషన్స్ చేస్తున్నారు .",1,0.5
"ప్రమోషన్స్ చేస్తున్నారు . జబర్దస్త్",1,0.25
"చేస్తున్నారు . జబర్దస్త్ టీంతో",1,0.5
". జబర్దస్త్ టీంతో పాటు",1,0.5
"జబర్దస్త్ టీంతో పాటు శేఖర్",1,0.5
"టీంతో పాటు శేఖర్ మాస్టర్",1,0.5
"రోజా లాంటి వాళ్లు కూడా",1,0.5
"లాంటి వాళ్లు కూడా రవి",1,0.5
"వాళ్లు కూడా రవి పాట",1,0.5
"కూడా రవి పాట గురించి",1,0.5
"రవి పాట గురించి అంతా",1,0.5
"పాట గురించి అంతా ప్రమోషన్",1,0.5
"గురించి అంతా ప్రమోషన్ చేసారు",1,0.5
"అంతా ప్రమోషన్ చేసారు .",1,0.5
"ప్రమోషన్ చేసారు . ఇప్పుడు",1,0.5
"చేసారు . ఇప్పుడు ఈయన",1,0.5
". ఇప్పుడు ఈయన నటించిన",1,0.5
"ఇప్పుడు ఈయన నటించిన సమయమే",1,0.5
"ఈయన నటించిన సమయమే తెలియదే",1,0.5
"నటించిన సమయమే తెలియదే అనే",1,0.5
"సమయమే తెలియదే అనే పాట",1,0.5
"తెలియదే అనే పాట విడుదలైంది",1,0.5
"అనే పాట విడుదలైంది .",1,0.5
"పాట విడుదలైంది . దీనికి",1,0.5
"విడుదలైంది . దీనికి చిట్టి",1,0.5
". దీనికి చిట్టి మాస్టర్",1,0.5
"దీనికి చిట్టి మాస్టర్ కొరియోగ్రఫీ",1,0.5
"చిట్టి మాస్టర్ కొరియోగ్రఫీ చేసాడు",1,0.5
"మాస్టర్ కొరియోగ్రఫీ చేసాడు .",1,0.5
"కొరియోగ్రఫీ చేసాడు . విడుదలైన",1,0.5
"చేసాడు . విడుదలైన విజువల్స్",1,0.5
". విడుదలైన విజువల్స్ కూడా",1,0.5
"విడుదలైన విజువల్స్ కూడా చాలా",1,0.5
"విజువల్స్ కూడా చాలా అద్భుతంగా",1,0.5
"కూడా చాలా అద్భుతంగా ఉన్నాయి",1,0.5
"చాలా అద్భుతంగా ఉన్నాయి .",1,0.5
"అద్భుతంగా ఉన్నాయి . </s>",1,0.25
"<s> <s> <s> ఇక",86,0.010799545282303903
"<s> <s> ఇక కెరీర్",1,0.006172839506172839
"<s> ఇక కెరీర్ స్టార్టింగ్",1,0.5
"ఇక కెరీర్ స్టార్టింగ్ ఫుల్",1,0.5
"కెరీర్ స్టార్టింగ్ ఫుల్ రైజింగ్",1,0.5
"స్టార్టింగ్ ఫుల్ రైజింగ్ ఉండి",1,0.5
"ఫుల్ రైజింగ్ ఉండి ప్రస్తుతం",1,0.5
"రైజింగ్ ఉండి ప్రస్తుతం వరుస",1,0.5
"ఉండి ప్రస్తుతం వరుస ఫ్లాపులతో",1,0.5
"ప్రస్తుతం వరుస ఫ్లాపులతో సతమతమవుతున్న",1,0.5
"వరుస ఫ్లాపులతో సతమతమవుతున్న హెబ్బాపటేల్",1,0.5
"ఫ్లాపులతో సతమతమవుతున్న హెబ్బాపటేల్ నుంచి",1,0.5
"సతమతమవుతున్న హెబ్బాపటేల్ నుంచి రాబోతున్న",1,0.5
"హెబ్బాపటేల్ నుంచి రాబోతున్న ఏకైక",1,0.5
"నుంచి రాబోతున్న ఏకైక తెలుగు",1,0.5
"రాబోతున్న ఏకైక తెలుగు చిత్రం",1,0.5
"ఏకైక తెలుగు చిత్రం ఏంజెల్",1,0.5
"తెలుగు చిత్రం ఏంజెల్ మాత్రమే",1,0.5
"చిత్రం ఏంజెల్ మాత్రమే దీంతో",1,0.5
"ఏంజెల్ మాత్రమే దీంతో ఈ",1,0.5
"మాత్రమే దీంతో ఈ సినిమా",1,0.5
"దీంతో ఈ సినిమా హెబ్బా",1,0.25
"ఈ సినిమా హెబ్బా ఫుల్",1,0.5
"సినిమా హెబ్బా ఫుల్ హోప్స్",1,0.5
"హెబ్బా ఫుల్ హోప్స్ పెట్టుకున్నట్లుగా",1,0.5
"ఫుల్ హోప్స్ పెట్టుకున్నట్లుగా ఆమె",1,0.5
"హోప్స్ పెట్టుకున్నట్లుగా ఆమె సన్నిహితులు",1,0.5
"పెట్టుకున్నట్లుగా ఆమె సన్నిహితులు చెబుతున్నారు",1,0.5
"ఆమె సన్నిహితులు చెబుతున్నారు .",1,0.5
"సన్నిహితులు చెబుతున్నారు . ఈ",1,0.25
"చెబుతున్నారు . ఈ సినిమా",1,0.125
". ఈ సినిమా రిలీజ్",1,0.017857142857142856
"ఈ సినిమా రిలీజ్ తరువాత",1,0.16666666666666666
"సినిమా రిలీజ్ తరువాత తన",1,0.5
"రిలీజ్ తరువాత తన కెరీర్",1,0.5
"తరువాత తన కెరీర్ మళ్లీ",1,0.5
"తన కెరీర్ మళ్లీ పుంజుకుంటుందని",1,0.5
"కెరీర్ మళ్లీ పుంజుకుంటుందని హెబ్బా",1,0.5
"మళ్లీ పుంజుకుంటుందని హెబ్బా భావిస్తున్నట్లు",1,0.5
"పుంజుకుంటుందని హెబ్బా భావిస్తున్నట్లు సమాచారం",1,0.5
"హెబ్బా భావిస్తున్నట్లు సమాచారం .",1,0.5
"భావిస్తున్నట్లు సమాచారం . అయితే",1,0.5
"సమాచారం . అయితే సోషియో",1,0.16666666666666666
". అయితే సోషియో ఫాంటసీ",1,0.5
"అయితే సోషియో ఫాంటసీ సినిమా",1,0.5
"సోషియో ఫాంటసీ సినిమా కావడంతో",1,0.5
"ఫాంటసీ సినిమా కావడంతో ఈ",1,0.5
"సినిమా కావడంతో ఈ చిత్రంలో",1,0.5
"కావడంతో ఈ చిత్రంలో దాదాపు",1,0.5
"ఈ చిత్రంలో దాదాపు 45",1,0.5
"చిత్రంలో దాదాపు 45 నిమిషాలకు",1,0.5
"దాదాపు 45 నిమిషాలకు పైగా",1,0.5
"45 నిమిషాలకు పైగా గ్రాఫిక్స్",1,0.5
"నిమిషాలకు పైగా గ్రాఫిక్స్ సీన్స్",1,0.5
"పైగా గ్రాఫిక్స్ సీన్స్ ఉన్నాయట",1,0.5
"గ్రాఫిక్స్ సీన్స్ ఉన్నాయట దీంతో",1,0.5
"సీన్స్ ఉన్నాయట దీంతో ఈ",1,0.5
"ఉన్నాయట దీంతో ఈ సిజీ",1,0.5
